"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF5","WSF5"
"USW00014755","MOUNT WASHINGTON, NH US","2016-06-29","19.46",,"2.07","0.0","0.0",,"52","43",,"  270","49.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-06-30","29.53",,"0.00","0.0","0.0",,"52","41",,"  310","55.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-07-01","21.92",,"1.85","0.0","0.0",,"56","45",,"  150","61.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-07-02","55.48",,"0.16","0.0","0.0",,"45","34",,"  280","94.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-07-03","46.30",,"0.00","0.0","0.0",,"48","35",,"  290","77.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-07-04","34.23",,"0.00","0.0","0.0",,"54","40",,"  290","53.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-07-05","22.37",,"0.00","0.0","0.0",,"60","47",,"  280","45.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-07-06","19.91",,"0.00","0.0","0.0",,"66","47",,"  290","48.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-07-07","26.17",,"0.09","0.0","0.0",,"60","50",,"  240","50.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-07-08","11.18",,"0.00","0.0","0.0",,"55","49",,"  280","36.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-07-09","15.88",,"0.73","0.0","0.0",,"52","42",,"  210","36.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-07-10","15.21",,"0.36","0.0","0.0",,"50","43",,"  310","32.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-07-11","21.70",,"0.08","0.0","0.0",,"50","37",,"   10","53.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-07-12","12.75",,"0.00","0.0","0.0",,"59","46",,"  260","29.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-07-13","18.34",,"0.00","0.0","0.0",,"63","51",,"  230","46.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-07-14","32.21",,"2.14","0.0","0.0",,"61","54",,"  270","74.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-07-15","39.59",,"0.00","0.0","0.0",,"55","48",,"  280","74.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-07-16","27.74",,"0.00","0.0","0.0",,"52","47",,"  270","52.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-07-17","23.26",,"0.40","0.0","0.0",,"53","47",,"  240","38.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-07-18","39.59",,"0.28","0.0","0.0",,"56","45",,"  280","65.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-07-19","41.16",,"0.03","0.0","0.0",,"46","38",,"  290","67.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-07-20","44.74",,"0.00","0.0","0.0",,"46","37",,"  340","74.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-07-21","25.72",,"0.00","0.0","0.0",,"55","44",,"  270","47.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-07-22","44.07",,"0.80","0.0","0.0",,"59","48",,"  270","72.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-07-23","36.91",,"1.19","0.0","0.0",,"54","45",,"  330","72.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-07-24","26.84",,"0.00","0.0","0.0",,"59","44",,"  330","50.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-07-25","25.05",,"0.01","0.0","0.0",,"65","50",,"  280","57.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-07-26","40.04",,"0.15","0.0","0.0",,"56","48",,"  290","69.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-07-27","16.11",,"0.00","0.0","0.0",,"62","47",,"  310","32.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-07-28","21.25",,"0.00","0.0","0.0",,"62","52",,"  270","38.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-07-29","13.42",,"0.00","0.0","0.0",,"58","45",,"  310","33.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-07-30","12.53",,"0.00","0.0","0.0",,"56","42",,"  320","35.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-07-31","6.49",,"0.00","0.0","0.0",,"59","45",,"  300","21.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-08-01","12.53",,"0.31","0.0","0.0",,"52","44",,"  140","27.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-08-02","12.53",,"0.00","0.0","0.0",,"55","44",,"  110","25.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-08-03","8.28",,"0.00","0.0","0.0",,"56","46",,"  270","21.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-08-04","11.41",,"0.00","0.0","0.0",,"60","47",,"  270","31.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-08-05","15.43",,"0.00","0.0","0.0",,"65","52",,"  240","49.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-08-06","41.83",,"0.07","0.0","0.0",,"56","43",,"  290","68.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-08-07","45.41",,"0.11","0.0","0.0",,"48","41",,"  310","74.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-08-08","44.07",,"0.00","0.0","0.0",,"48","39",,"  280","70.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-08-09","31.76",,"0.00","0.0","0.0",,"57","43",,"  320","66.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-08-10","28.41",,"0.00","0.0","0.0",,"58","49",,"  260","47.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-08-11","28.63",,"0.00","0.0","0.0",,"62","54",,"  260","45.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-08-12","33.33",,"3.05","0.0","0.0",,"62","57",,"  290","80.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-08-13","35.34",,"0.30","0.0","0.0",,"61","56",,"  230","65.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-08-14","48.77",,"0.44","0.0","0.0",,"60","53",,"  280","79.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-08-15","26.84",,"0.00","0.0","0.0",,"53","45",,"  280","62.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-08-16","20.80",,"0.83","0.0","0.0",,"59","47",,"  240","84.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-08-17","43.84",,"0.96","0.0","0.0",,"58","45",,"  240","98.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-08-18","33.33",,"0.00","0.0","0.0",,"53","46",,"  270","55.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-08-19","19.46",,"0.00","0.0","0.0",,"56","44",,"  290","55.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-08-20","15.88",,"0.00","0.0","0.0",,"57","46",,"  190","36.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-08-21","36.01",,"0.31","0.0","0.0",,"53","46",,"  180","63.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-08-22","49.21",,"1.33","0.0","0.0",,"53","36",,"  290","86.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-08-23","40.71",,"0.00","0.0","0.0",,"48","37",,"  300","70.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-08-24","25.72",,"0.00","0.0","0.0",,"59","45",,"  290","47.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-08-25","38.03",,"0.05","0.0","0.0",,"58","50",,"  250","55.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-08-26","38.25",,"0.11","0.0","0.0",,"56","46",,"  290","66.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-08-27","21.92",,"0.00","0.0","0.0",,"55","46",,"  350","64.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-08-28","24.16",,"0.04","0.0","0.0",,"58","48",,"  230","64.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-08-29","47.87",,"0.16","0.0","0.0",,"56","41",,"  290","91.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-08-30","20.58",,"0.00","0.0","0.0",,"53","41",,"  290","47.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-08-31","34.45",,"0.55","0.0","0.0",,"52","48",,"  270","57.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-09-01","20.80",,"0.02","0.0","0.0",,"51","39",,"  270","45.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-09-02","18.34",,"0.00","0.0","0.0",,"46","37",,"  350","36.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-09-03","15.21",,"0.00","0.0","0.0",,"53","42",,"  350","30.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-09-04","9.40",,"0.00","0.0","0.0",,"58","48",,"   40","19.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-09-05","12.97",,"0.00","0.0","0.0",,"57","49",,"  100","38.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-09-06","15.66",,"0.04","0.0","0.0",,"56","50",,"  130","33.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-09-07","9.62",,"0.02","0.0","0.0",,"56","50",,"  180","25.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-09-08","18.57",,"0.03","0.0","0.0",,"60","50",,"  280","62.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-09-09","44.52",,"0.00","0.0","0.0",,"58","48",,"  290","77.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-09-10","22.37",,"0.10","0.0","0.0",,"58","49",,"  220","61.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-09-11","62.19",,"1.18","0.0","0.0",,"58","31",,"  290","101.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-09-12","32.88",,"0.00","0.0","0.0",,"44","31",,"  300","68.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-09-13","27.74",,"0.00","0.0","0.0",,"55","41",,"  280","63.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-09-14","48.77",,"0.70","0.0","0.0",,"50","32",,"  290","80.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-09-15","12.08",,"0.00","0.0","0.0",,"45","34",,"  340","44.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-09-16","16.78",,"0.00","0.0","0.0",,"49","35",,"  280","36.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-09-17","30.87",,"0.02","0.0","0.0",,"52","41",,"  260","61.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-09-18","36.01",,"0.35","0.0","0.0",,"52","48",,"  260","74.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-09-19","13.87",,"0.29","0.0","0.0",,"53","46",,"  280","27.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-09-20","31.54",,"0.00","0.0","0.0",,"56","46",,"  300","76.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-09-21","47.20",,"0.00","0.0","0.0",,"49","40",,"  300","74.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-09-22","36.91",,"0.01","0.0","0.0",,"55","42",,"  250","63.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-09-23","41.38",,"0.63","0.0","0.0",,"49","27",,"  280","83.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-09-24","40.49",,"0.00","0.0","0.0",,"30","22",,"  330","82.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-09-25","45.63",,"0.00","0.0","0.0",,"28","22",,"  350","74.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-09-26","23.94",,"0.02","0.0","0.0",,"41","23",,"  260","51.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-09-27","21.03",,"0.84","0.0","0.0",,"44","37",,"  260","52.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-09-28","8.28",,"0.00","0.0","0.0",,"45","33",,"   90","18.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-09-29","12.30",,"0.00","0.0","0.0",,"49","38",,"   80","21.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-09-30","17.22",,"0.00","0.0","0.0",,"52","44",,"  120","32.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-10-01","16.78",,"0.04","0.0","0.0",,"49","40",,"  120","31.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-10-02","19.24",,"0.06","0.0","0.0",,"50","38",,"  290","44.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-10-03","16.55",,"0.15","0.0","0.0",,"44","37",,"  300","47.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-10-04","7.38",,"0.00","0.0","0.0",,"46","36",,"  320","18.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-10-05","10.96",,"0.00","0.0","0.0",,"51","38",,"  240","23.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-10-06","17.22",,"0.00","0.0","0.0",,"55","41",,"   50","36.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-10-07","24.16",,"0.00","0.0","0.0",,"57","49",,"  200","36.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-10-08","31.54",,"0.29","0.0","0.0",,"52","33",,"  250","59.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-10-09","29.08",,"0.12","0.2","0.0",,"37","22",,"  350","63.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-10-10","42.28",,"0.00","0.0","0.0",,"40","20",,"  350","70.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-10-11","17.90",,"0.00","0.0","0.0",,"49","35",,"  360","46.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-10-12","34.00",,"0.00","0.0","0.0",,"46","40",,"  200","49.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-10-13","44.07",,"0.29","0.1","0.0",,"45","21",,"  290","81.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-10-14","42.28",,"0.00","0.0","0.0",,"34","17",,"  310","68.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-10-15","24.38",,"0.00","0.0","0.0",,"48","26",,"  300","42.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-10-16","42.73",,"0.12","0.0","0.0",,"48","40",,"  270","70.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-10-17","38.48",,"0.06","0.0","0.0",,"45","36",,"  290","79.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-10-18","44.74",,"0.06","0.0","0.0",,"51","42",,"  240","104.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-10-19","53.02",,"0.34","0.0","0.0",,"51","33",,"  280","83.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-10-20","26.62",,"0.02","0.0","0.0",,"42","33",,"  180","77.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-10-21","38.92",,"1.54","0.0","0.0",,"49","36",,"  180","74.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-10-22","18.34",,"0.96","1.0","0.0",,"49","16",,"  290","48.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-10-23","84.56",,"0.45","3.5","1.2",,"20","15",,"  280","119.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-10-24","72.03",,"0.02","0.2","1.2",,"21","12",,"  270","99.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-10-25","59.50",,"0.34","3.3","1.2",,"14","11",,"  290","87.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-10-26","18.79",,"0.00","0.0","2.0",,"17","10",,"  310","59.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-10-27","25.95",,"0.43","4.7","2.0",,"22","11",,"  120","59.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-10-28","43.62",,"1.39","10.6","7.1",,"31","20",,"   70","72.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-10-29","44.07",,"0.39","0.0","7.9",,"36","26",,"  280","86.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-10-30","44.96",,"0.12","0.0","3.9",,"32","16",,"  280","93.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-10-31","27.96",,"0.05","0.6","3.9",,"33","15",,"  300","67.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-11-01","24.61",,"0.02","0.0","3.9",,"45","27",,"  280","59.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-11-02","40.26",,"0.03","0.0","1.2",,"45","35",,"  280","59.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-11-03","25.50",,"0.83","0.3","0.0",,"40","24",,"  340","67.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-11-04","49.66",,"0.22","1.5","0.0",,"25","10",,"  310","74.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-11-05","47.65",,"0.15","0.9","1.2",,"25","11",,"  290","74.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-11-06","30.65",,"0.18","1.6","2.0",,"22","12",,"  330","53.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-11-07","27.74",,"0.00","0.0","2.0",,"42","18",,"  360","48.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-11-08","19.01",,"0.00","0.0","2.0",,"46","32",,"  280","36.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-11-09","36.46",,"0.00","0.0","2.0",,"33","16",,"  310","55.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-11-10","48.32",,"0.00","0.0","2.0",,"33","14",,"  270","83.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-11-11","65.32",,"0.83","5.4","2.0",,"27","5",,"  340","101.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-11-12","51.00",,"0.00","0.0","3.1",,"24","4",,"  310","91.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-11-13","47.42",,"0.00","0.0","3.1",,"33","16",,"  290","84.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-11-14","32.88",,"0.00","0.0","3.1",,"43","26",,"  280","72.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-11-15","30.65",,"0.80","0.0","1.2",,"39","27",,"  100","70.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-11-16","27.07",,"0.56","0.0","1.2",,"39","29",,"  120","55.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-11-17","28.86",,"0.00","0.0","0.0",,"41","26",,"   10","46.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-11-18","22.82",,"0.00","0.0","0.0",,"48","37",,"   30","45.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-11-19","13.42",,"0.00","0.0","0.0",,"49","36",,"  140","35.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-11-20","23.71",,"0.50","1.6","0.0",,"36","10",,"  110","57.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-11-21","38.25",,"0.12","1.8","1.2",,"10","3",,"  280","66.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-11-22","62.41",,"0.12","1.2","2.0",,"8","3",,"  300","91.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-11-23","50.55",,"0.00","0.0","2.0",,"25","6",,"  310","77.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-11-24","20.36",,"0.19","2.5","2.0",,"28","16",,"  280","38.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-11-25","24.61",,"0.04","0.4","3.9",,"26","19",,"  240","40.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-11-26","15.21",,"0.02","0.7","3.9",,"23","15",,"  280","32.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-11-27","25.95",,"0.04","1.0","5.1",,"18","8",,"  300","49.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-11-28","36.91",,"0.00","0.0","5.9",,"28","8",,"  300","55.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-11-29","36.01",,"1.17","1.0","5.1",,"35","24",,"  160","64.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-11-30","30.42",,"0.15","1.2","5.1",,"35","21",,"  140","49.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-12-01","51.23",,"0.76","3.7","7.9",,"30","18",,"  280","78.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-12-02","51.90",,"0.56","5.5","9.1",,"20","12",,"  270","79.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-12-03","54.80",,"1.05","11.1","13.0",,"14","6",,"  300","82.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-12-04","33.78",,"0.06","1.0","16.1",,"21","4",,"  320","65.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-12-05","34.00",,"0.55","6.5","16.1",,"21","10",,"  310","70.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-12-06","32.21",,"0.00","0.0","18.1",,"27","10",,"  320","68.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-12-07","30.65",,"0.10","1.2","18.1",,"25","12",,"  280","53.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-12-08","43.17",,"0.22","2.8","18.1",,"13","5",,"  280","81.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-12-09","68.45",,"0.43","6.3","20.1",,"5","-11",,"  290","94.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-12-10","49.44",,"0.00","0.0","20.9",,"-7","-12",,"  300","77.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-12-11","36.24",,"0.02","0.5","20.9",,"4","-9",,"  300","53.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-12-12","49.88",,"0.82","9.3","22.0",,"18","3",,"  280","85.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-12-13","42.50",,"0.24","2.8","22.8",,"14","2",,"  290","96.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-12-14","47.20",,"0.12","1.6","24.0",,"14","-4",,"  280","68.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-12-15","53.69",,"0.14","2.1","24.0",,"-1","-32",,"  300","95.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-12-16","65.77",,"0.00","0.0","22.8",,"-5","-35",,"  290","94.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-12-17","47.65",,"0.53","6.5","22.0",,"34","-6",,"  250","87.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-12-18","73.82",,"0.57","0.2","16.9",,"40","-12",,"  250","113.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-12-19","38.03",,"0.00","0.0","14.2",,"7","-13",,"  300","82.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-12-20","42.73",,"0.00","0.0","14.2",,"15","3",,"  260","81.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-12-21","53.46",,"0.00","0.1","14.2",,"15","5",,"  280","78.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-12-22","38.25",,"0.21","2.8","14.2",,"16","10",,"  300","70.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-12-23","53.02",,"0.06","0.9","15.0",,"19","8",,"  300","72.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-12-24","59.50",,"0.20","1.9","13.0",,"27","14",,"  320","102.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-12-25","60.62",,"0.08","0.7","9.8",,"14","0",,"  290","101.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-12-26","38.03",,"0.26","0.8","9.8",,"35","10",,"  240","112.1"
"USW00014755","MOUNT WASHINGTON, NH US","2016-12-27","71.13",,"0.30","0.2","7.9",,"36","9",,"  260","125.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-12-28","41.61",,"0.06","0.9","7.9",,"15","-1",,"  280","70.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-12-29","35.79",,"0.91","10.3","7.9",,"18","5",,"  150","70.9"
"USW00014755","MOUNT WASHINGTON, NH US","2016-12-30","73.15",,"1.02","12.0","13.0",,"12","-9",,"  280","113.0"
"USW00014755","MOUNT WASHINGTON, NH US","2016-12-31","50.55",,"0.16","1.9","13.0",,"13","-11",,"  280","85.0"
"USW00014755","MOUNT WASHINGTON, NH US","2017-01-01","61.74",,"0.21","2.3","13.0",,"16","4",,"  270","101.1"
"USW00014755","MOUNT WASHINGTON, NH US","2017-01-02","30.42",,"0.00","0.0","11.8",,"22","8",,"  300","59.1"
"USW00014755","MOUNT WASHINGTON, NH US","2017-01-03","37.13",,"0.83","7.7","11.8",,"23","12",,"  110","82.1"
"USW00014755","MOUNT WASHINGTON, NH US","2017-01-04","49.66",,"0.40","2.5","15.0",,"28","-1",,"  270","87.9"
"USW00014755","MOUNT WASHINGTON, NH US","2017-01-05","63.08",,"0.02","0.4","15.0",,"-1","-6",,"  270","101.1"
"USW00014755","MOUNT WASHINGTON, NH US","2017-01-06","36.46",,"0.02","0.6","15.0",,"1","-8",,"  270","65.1"
"USW00014755","MOUNT WASHINGTON, NH US","2017-01-07","19.01",,"0.00","0.4","15.0",,"1","-10",,"  280","42.9"
"USW00014755","MOUNT WASHINGTON, NH US","2017-01-08","41.61",,"0.00","0.0","15.0",,"-7","-21",,"  290","79.0"
"USW00014755","MOUNT WASHINGTON, NH US","2017-01-09","45.63",,"0.00","0.0","15.0",,"2","-23",,"  290","78.1"
"USW00014755","MOUNT WASHINGTON, NH US","2017-01-10","50.11",,"0.22","2.8","15.0",,"19","-2",,"  170","106.0"
"USW00014755","MOUNT WASHINGTON, NH US","2017-01-11","59.06",,"0.28","1.7","15.0",,"30","18",,"  230","111.0"
"USW00014755","MOUNT WASHINGTON, NH US","2017-01-12","58.61",,"0.67","0.3","14.2",,"36","25",,"  260","102.0"
"USW00014755","MOUNT WASHINGTON, NH US","2017-01-13","68.45",,"0.11","0.9","9.1",,"30","-15",,"  290","108.0"
"USW00014755","MOUNT WASHINGTON, NH US","2017-01-14","51.00",,"0.00","0.0","9.1",,"3","-12",,"  280","82.1"
"USW00014755","MOUNT WASHINGTON, NH US","2017-01-15","61.29",,"0.07","1.0","9.1",,"4","-4",,"  290","103.1"
"USW00014755","MOUNT WASHINGTON, NH US","2017-01-16","49.21",,"0.00","0.0","9.1",,"15","2",,"  280","80.1"
"USW00014755","MOUNT WASHINGTON, NH US","2017-01-17","31.54",,"0.11","1.2","9.1",,"29","10",,"  310","72.9"
"USW00014755","MOUNT WASHINGTON, NH US","2017-01-18","22.37",,"0.31","3.4","9.1",,"18","9",,"  240","45.0"
